image_id,class_name,label,image_path,liver_mask_path,spleen_mask_path,height,width,image_mean,image_std,image_p01,image_p99,liver_px,spleen_px,union_px,overlap_px,liver_frac,spleen_frac,union_frac,liver_mean,spleen_mean,liver_std,spleen_std,mean_ratio,mean_diff,liver_bbox_h,liver_bbox_w,spleen_bbox_h,spleen_bbox_w,liver_touches_border,spleen_touches_border,union_touches_border,liver_center_x,spleen_center_x,liver_left_of_spleen,flag_small_liver,flag_large_liver,flag_small_spleen,flag_large_spleen,flag_low_img_mean,flag_high_img_mean,flag_low_img_std,flag_high_img_std,flag_low_liver_mean,flag_high_liver_mean,flag_low_spleen_mean,flag_high_spleen_mean,flag_low_mean_ratio,flag_high_mean_ratio,flag_mask_overlap,flag_liver_border,flag_spleen_border,flag_bad_left_right_geometry,flag_count,review_priority,flag_summary
284,normal,0,data/images/normal/284.PNG,data/masks_liver/normal/284.PNG,data/masks_spleen/normal/284.PNG,746,793,79.56633782865488,79.31438703927935,0.0,255.0,121782,17432,139214,0,0.20585958233740945,0.02946695110365835,0.2353265334410678,153.22252878093641,168.87385268471775,19.154925768828925,31.53130760778814,0.907319430673964,-15.651323903781332,490,426,147,190,0,0,0,252.28489431935753,608.6138136759981,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
285,normal,0,data/images/normal/285.PNG,data/masks_liver/normal/285.PNG,data/masks_spleen/normal/285.PNG,608,801,114.49174551547408,78.18270263194938,0.0,255.0,131151,22089,153240,0,0.2692994776266509,0.045356544451015175,0.3146560220776661,169.9093335163285,162.56602833989768,16.45228783849245,19.828866214116452,1.0451712095463515,7.3433051764308175,450,438,196,192,0,0,0,251.8593453347668,634.928742813165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
286,normal,0,data/images/normal/286.PNG,data/masks_liver/normal/286.PNG,data/masks_spleen/normal/286.PNG,573,722,98.20449304578614,82.99303387226506,0.0,255.0,84133,13763,97896,0,0.20336422483599464,0.03326758616022006,0.2366318109962147,173.61157928517943,181.76029935333867,15.55395971873493,22.54652359113657,0.9551677618692406,-8.148720068159236,352,372,188,109,0,0,0,218.3163324735835,618.9816173799317,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
287,normal,0,data/images/normal/287.PNG,data/masks_liver/normal/287.PNG,data/masks_spleen/normal/287.PNG,654,767,86.69552727374217,86.84355969831927,0.0,255.0,94216,20360,114576,0,0.18782420088593313,0.040588655112057385,0.2284128559979905,172.4568013925448,169.59990176817288,17.743970778795966,25.87605601786073,1.0168449307914817,2.85689962437192,381,367,211,196,0,0,0,253.72144858622738,588.7286836935167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
289,normal,0,data/images/normal/289.PNG,data/masks_liver/normal/289.PNG,data/masks_spleen/normal/289.PNG,467,660,98.29366037246123,79.39374504147673,0.0,255.0,72627,19478,92105,0,0.23563363831029785,0.0631951203685679,0.29882875867886577,180.23617938232337,175.43069103604066,14.782373453826738,18.236101348320396,1.0273925120542504,4.805488346282715,312,402,177,206,0,0,0,216.77330744764345,509.68964986138207,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
29,normal,0,data/images/normal/29.PNG,data/masks_liver/normal/29.PNG,data/masks_spleen/normal/29.PNG,587,780,102.2776110601494,84.89828848302899,0.0,255.0,113533,18724,132257,0,0.24796444327960512,0.04089459660158127,0.2888590398811864,187.28328327446644,179.27584917752617,15.476668426442675,28.030303968338814,1.044665430893291,8.007434096940273,416,410,149,203,0,0,0,255.30634264927377,615.2194509720146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
290,normal,0,data/images/normal/290.PNG,data/masks_liver/normal/290.PNG,data/masks_spleen/normal/290.PNG,524,616,132.29988475265193,84.65626888858273,0.0,255.0,96449,24292,120741,0,0.2988035342520075,0.0752577575096659,0.37406129176167346,197.53394021710957,202.30944343816896,14.208242783502234,14.979357487417497,0.9763950504914817,-4.775503221059381,393,398,259,199,0,0,0,185.9234517724393,507.119257368681,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,watch,high_img_mean
291,normal,0,data/images/normal/291.PNG,data/masks_liver/normal/291.PNG,data/masks_spleen/normal/291.PNG,639,864,110.76765997217875,78.67881197725079,0.0,255.0,165219,19932,185151,0,0.2992577377847331,0.03610241697096157,0.33536015475569464,171.59231081171052,165.2478426650612,20.17359504018483,30.58268308336096,1.0383936456048941,6.344468146649319,526,432,223,229,0,0,0,278.3871649144469,689.3082480433474,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
292,normal,0,data/images/normal/292.PNG,data/masks_liver/normal/292.PNG,data/masks_spleen/normal/292.PNG,575,755,116.34903311258279,92.99701612428176,0.0,255.0,119443,22078,141521,0,0.27513504175064785,0.05085632018427872,0.32599136193492656,195.74519226744138,206.24499501766465,18.800135826484315,23.506240410856588,0.9490906254553494,-10.499802750223267,380,531,197,232,0,0,0,262.88212787689525,588.2289609566084,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
294,normal,0,data/images/normal/294.PNG,data/masks_liver/normal/294.PNG,data/masks_spleen/normal/294.PNG,726,791,89.02421351777748,77.66481478235578,0.0,255.0,134939,29065,164004,0,0.23497647431678004,0.050612433959175716,0.28558890827595573,165.7065414742958,173.02054016858764,21.30495235359745,27.624096080105165,0.9577275643406684,-7.313998694291854,503,395,280,235,0,0,0,213.58416766094308,633.7662136590401,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
295,normal,0,data/images/normal/295.PNG,data/masks_liver/normal/295.PNG,data/masks_spleen/normal/295.PNG,599,766,113.80766464560168,86.71369609362615,0.0,255.0,132767,33182,165949,0,0.289357371075378,0.07231809325376934,0.3616754643291474,188.47230109891765,181.94912904586823,17.285498201901444,22.45894071716709,1.035851619908295,6.5231720530494215,430,467,268,243,0,0,0,246.46632822915333,590.5452353685733,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
296,normal,0,data/images/normal/296.PNG,data/masks_liver/normal/296.PNG,data/masks_spleen/normal/296.PNG,581,672,97.90644209491025,87.57975185332448,0.0,255.0,83187,19462,102649,0,0.21306399065650355,0.04984734857798541,0.26291133923448895,194.00900381069158,202.72854793957455,16.76422751357534,20.51069650678249,0.9569890616072928,-8.719544128882973,375,392,158,196,0,0,0,205.64029235337253,511.62377967320936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
297,normal,0,data/images/normal/297.PNG,data/masks_liver/normal/297.PNG,data/masks_spleen/normal/297.PNG,562,763,116.16247207361837,88.5768434648926,0.0,255.0,116649,10072,126721,0,0.2720321077596862,0.023488477306754102,0.2955205850664403,192.5014959408139,200.0441818903892,16.966000602989784,16.99845031908716,0.9622948948547622,-7.542685949575315,409,425,143,167,0,0,0,246.2373788030759,551.3308181096108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
298,normal,0,data/images/normal/298.PNG,data/masks_liver/normal/298.PNG,data/masks_spleen/normal/298.PNG,563,623,111.30225032715703,92.06277790542318,0.0,255.0,74034,12165,86199,0,0.21107401589170605,0.03468292140533544,0.24575693729704148,196.5583515681984,199.73136046033704,19.567642233937303,26.7818270982328,0.9841136120590218,-3.173008892138654,370,331,206,111,0,0,0,183.09437555717642,535.432881216605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
299,normal,0,data/images/normal/299.PNG,data/masks_liver/normal/299.PNG,data/masks_spleen/normal/299.PNG,619,731,93.54604642322796,82.19482115562874,0.0,255.0,122437,18874,141311,0,0.2705855832959475,0.04171151121905726,0.31229709451500476,173.85457010544198,181.10776729892976,18.12342882629319,28.149641008947242,0.9599509272207699,-7.253197193487779,445,430,206,167,0,0,0,239.76126497709026,553.8842322772067,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
3,normal,0,data/images/normal/3.PNG,data/masks_liver/normal/3.PNG,data/masks_spleen/normal/3.PNG,755,951,80.09201050131963,94.36857409936769,0.0,255.0,84526,22177,106703,0,0.11772341418235249,0.03088697153919541,0.1486103857215479,194.53317322480657,205.76051765342473,28.013639243291575,27.148569504446648,0.9454348895400625,-11.227344428618153,413,347,180,218,0,0,0,252.545891205073,686.8722550390044,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
300,normal,0,data/images/normal/300.PNG,data/masks_liver/normal/300.PNG,data/masks_spleen/normal/300.PNG,601,705,117.59372912757696,87.74658593617346,0.0,255.0,102814,21497,124311,0,0.24265467719285824,0.05073577135034989,0.2933904485432081,186.1926877662575,192.67469879518072,18.053236986105574,14.261759508572238,0.9663577416453027,-6.4820110289232105,426,422,203,191,0,0,0,229.2389849631373,587.2709680420523,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
301,normal,0,data/images/normal/301.PNG,data/masks_liver/normal/301.PNG,data/masks_spleen/normal/301.PNG,616,761,113.28012952881546,76.04289717606224,0.0,255.0,122110,27420,149530,0,0.2604868849941123,0.05849275560182262,0.3189796405959349,172.40067971501105,175.81539022611233,21.38938784162955,22.396947328757552,0.9805778579037504,-3.4147105111012763,466,448,215,222,0,0,0,216.60293178281876,629.6562727935814,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
302,normal,0,data/images/normal/302.PNG,data/masks_liver/normal/302.PNG,data/masks_spleen/normal/302.PNG,602,743,87.63181499085596,86.825567111548,0.0,255.0,87007,16672,103679,0,0.1945220731254723,0.03727369065877313,0.23179576378424543,192.1900421805142,200.44067898272553,18.587168442800433,24.338584234758155,0.9588375084193369,-8.250636802211318,348,430,169,143,0,0,0,251.96098015102234,594.3770393474089,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
303,normal,0,data/images/normal/303.PNG,data/masks_liver/normal/303.PNG,data/masks_spleen/normal/303.PNG,659,893,78.26324115910802,86.01060804722131,0.0,255.0,95854,38497,134351,0,0.16288210274823403,0.06541690810502186,0.22829901085325588,167.68685709516558,182.1930540042081,20.35679631068925,16.253814562953032,0.9203800720685678,-14.50619690904253,361,460,295,251,0,0,0,346.0309324597826,699.5029742577344,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
304,normal,0,data/images/normal/304.PNG,data/masks_liver/normal/304.PNG,data/masks_spleen/normal/304.PNG,532,674,107.54297650654827,86.5082341895574,0.0,255.0,88375,16280,104655,0,0.2464665000780884,0.0454028245688405,0.2918693246469289,186.97712022630836,197.37831695331695,17.387426479244088,18.938853090435888,0.9473032406250993,-10.401196727008596,338,488,145,204,0,0,0,222.24814710042432,502.08617936117935,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
305,normal,0,data/images/normal/305.PNG,data/masks_liver/normal/305.PNG,data/masks_spleen/normal/305.PNG,665,838,99.40862777468732,89.3622200484513,0.0,255.0,105732,41348,147080,0,0.18973208678019632,0.07419742674107703,0.26392951352127336,183.68380433548973,189.61258101963818,19.188521128995887,22.46300955530547,0.9687321504670274,-5.92877668414846,384,441,287,266,0,0,0,293.76254114175464,689.3246589919706,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
306,normal,0,data/images/normal/306.PNG,data/masks_liver/normal/306.PNG,data/masks_spleen/normal/306.PNG,700,764,79.25787584143605,80.0240365889373,0.0,255.0,105228,17279,122507,0,0.1967614061331339,0.03230927449513837,0.22907068062827224,163.99882160641656,175.74292493778574,19.270187757708772,34.615791600105766,0.9331745259804842,-11.744103331369189,423,401,164,191,0,0,0,264.50969323754134,577.6351061982754,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
307,normal,0,data/images/normal/307.PNG,data/masks_liver/normal/307.PNG,data/masks_spleen/normal/307.PNG,644,783,117.98991773954293,82.89849081090254,0.0,255.0,147598,15537,163135,0,0.2927068211925783,0.030811974964898504,0.3235187961574768,185.85593300722232,105.13619102786896,15.413810926584272,7.783068893906036,1.7677635971251136,80.71974197935336,476,538,151,184,0,0,0,266.81210450006097,633.083864323872,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,review,"low_spleen_mean, high_mean_ratio"
308,normal,0,data/images/normal/308.PNG,data/masks_liver/normal/308.PNG,data/masks_spleen/normal/308.PNG,540,671,120.27086990119777,94.72304289014522,0.0,255.0,91981,14247,106228,0,0.253852735000276,0.039319423745653254,0.2931721587459292,211.51592176645175,212.47455604688707,18.914406538659925,21.817206308107945,0.9954882349502968,-0.9586342804353194,380,381,132,175,0,0,0,210.50728954892858,525.8397557380501,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
309,normal,0,data/images/normal/309.PNG,data/masks_liver/normal/309.PNG,data/masks_spleen/normal/309.PNG,639,803,99.65700415304892,86.83308034052422,0.0,255.0,96072,20776,116848,0,0.18723215173147645,0.04048979082743312,0.22772194255890957,191.2473561495545,192.30944358875627,18.734127216692464,28.401339734733593,0.9944771904392268,-1.0620874392017754,406,373,167,267,0,0,0,215.77578274627362,616.1590296495957,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
31,normal,0,data/images/normal/31.PNG,data/masks_liver/normal/31.PNG,data/masks_spleen/normal/31.PNG,645,787,110.86528175881327,94.0688495497168,0.0,255.0,124203,16229,140432,0,0.24467953074672735,0.03197108044482531,0.27665061119155265,198.194230413114,211.42313143138824,19.501698888943885,27.59574257200474,0.9374292592010133,-13.228901018274229,386,529,145,192,0,0,0,270.65224672511937,627.5617105182082,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
310,normal,0,data/images/normal/310.PNG,data/masks_liver/normal/310.PNG,data/masks_spleen/normal/310.PNG,593,688,92.20090493744853,87.23116211937452,0.0,255.0,95803,23064,118867,0,0.23482048315620221,0.05653162869132123,0.2913521118475234,175.0973455946056,190.63423517169616,26.284115636027447,25.469172302396924,0.9184989491441761,-15.536889577090562,380,419,192,215,0,0,0,215.87613122762335,510.0972944849116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
311,normal,0,data/images/normal/311.PNG,data/masks_liver/normal/311.PNG,data/masks_spleen/normal/311.PNG,677,825,119.52336242782329,98.61486469218352,0.0,255.0,149943,28420,178363,0,0.2684624681079629,0.050884024886979094,0.31934649299494205,212.53859800057356,231.21688951442647,20.33591743487911,15.354106806127529,0.9192174392091502,-18.678291513852912,402,597,208,275,0,0,0,287.3673529274458,647.1087966220971,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3,urgent,"high_img_std, high_liver_mean, high_spleen_mean"
312,normal,0,data/images/normal/312.PNG,data/masks_liver/normal/312.PNG,data/masks_spleen/normal/312.PNG,662,812,76.58238581399848,79.01911107768814,0.0,255.0,110877,6651,117528,0,0.20626590567469827,0.012372940633696962,0.21863884630839522,164.95056684434104,168.17741692978498,20.249232645202497,26.686879597071766,0.9808128158633571,-3.2268500854439424,400,414,107,169,0,0,0,296.5231653093067,617.226732822132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
313,normal,0,data/images/normal/313.PNG,data/masks_liver/normal/313.PNG,data/masks_spleen/normal/313.PNG,576,823,113.1693731436479,105.40193242997934,0.0,255.0,110604,26112,136716,0,0.2333181449979749,0.05508302956662616,0.28840117456460107,205.0073415066363,213.91509650735293,17.27204588685784,16.10816300755051,0.9583584510653324,-8.907755000716634,387,475,213,244,0,0,0,259.2154442877292,661.8184742647059,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,watch,high_img_std
314,normal,0,data/images/normal/314.PNG,data/masks_liver/normal/314.PNG,data/masks_spleen/normal/314.PNG,546,670,119.5828221529714,94.83603383630219,0.0,255.0,110892,15633,126525,0,0.3031326882073151,0.04273413154010169,0.3458668197474168,206.3018793059914,203.66398004221838,16.60284328306436,20.47526194621815,1.0129522080943032,2.637899263773022,373,465,151,213,0,0,0,237.5753706308841,551.4209044968976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
315,normal,0,data/images/normal/315.PNG,data/masks_liver/normal/315.PNG,data/masks_spleen/normal/315.PNG,579,801,120.59106815961913,88.91929984126695,0.0,255.0,132195,19260,151455,0,0.28503877924614957,0.041528400380353575,0.32656717962650317,192.93279624796702,193.03727933541018,15.61553596872862,14.595041109799523,0.9994587362230674,-0.10448308744315682,435,468,168,208,0,0,0,260.15514202503874,633.8506230529595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
316,normal,0,data/images/normal/316.PNG,data/masks_liver/normal/316.PNG,data/masks_spleen/normal/316.PNG,661,793,84.89290749428147,88.46729019375086,0.0,255.0,109405,11949,121354,0,0.20871925871801866,0.022795908984247566,0.23151516770226624,177.58077784379142,171.19625073227886,15.322596099995419,35.49308678192084,1.0372936092169638,6.384527111512568,385,455,138,182,0,0,0,269.7436040400347,556.6628169721315,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
317,normal,0,data/images/normal/317.PNG,data/masks_liver/normal/317.PNG,data/masks_spleen/normal/317.PNG,627,757,88.20191977481834,76.7756408375674,0.0,248.0,114488,17320,131808,0,0.24121068854434632,0.03649089097187547,0.2777015795162218,161.52032527426456,159.65704387990763,15.8174413160248,25.25084870483509,1.011670517863828,1.8632813943569317,411,438,173,189,0,0,0,238.61580252952274,596.5509237875289,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
318,normal,0,data/images/normal/318.PNG,data/masks_liver/normal/318.PNG,data/masks_spleen/normal/318.PNG,594,787,102.90463294529368,92.02953115793463,0.0,255.0,109687,10192,119879,0,0.23463564060768635,0.02180209549968127,0.25643773610736764,182.3517098653441,188.6335361067504,17.40110488971045,29.4721755293291,0.966698248160128,-6.281826241406293,411,480,87,201,0,0,0,289.43298658911266,569.8451726844584,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
319,normal,0,data/images/normal/319.PNG,data/masks_liver/normal/319.PNG,data/masks_spleen/normal/319.PNG,573,753,90.63551958541633,85.06403672862854,0.0,255.0,84156,24861,109017,0,0.19504529873525098,0.05761943499996523,0.2526647337352162,175.4765792100385,184.3523591166888,13.4141398082144,14.443089876641334,0.9518542594136997,-8.875779906650308,370,388,197,200,0,0,0,219.05994819145397,606.9735730662484,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
32,normal,0,data/images/normal/32.PNG,data/masks_liver/normal/32.PNG,data/masks_spleen/normal/32.PNG,721,853,83.1911975844413,82.35548630638009,0.0,255.0,87311,16320,103631,0,0.14196610478152494,0.026536024441759766,0.16850212922328472,188.46177457594118,181.0720588235294,19.481907246859297,30.655237432382666,1.0408109056671344,7.3897157524117745,435,382,154,169,0,0,0,225.38149832209,669.1170343137255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
320,normal,0,data/images/normal/320.PNG,data/masks_liver/normal/320.PNG,data/masks_spleen/normal/320.PNG,605,736,90.85486884656845,90.98870055576995,0.0,255.0,90416,12593,103009,0,0.20305425799496946,0.028281081566654688,0.23133533956162414,188.57284109007256,189.44770904470738,18.29547089624146,24.278493214789663,0.9953820030106019,-0.8748679546348228,356,348,177,165,0,0,0,229.50350601663422,599.1433335980306,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
321,normal,0,data/images/normal/321.PNG,data/masks_liver/normal/321.PNG,data/masks_spleen/normal/321.PNG,688,761,77.24752658680438,76.10690215131658,0.0,255.0,105430,21760,127190,0,0.20136830363964184,0.0415609815725942,0.24292928521223603,158.84224604002657,167.42049632352942,20.742342473328037,26.151545459125774,0.9487622398652542,-8.578250283502854,440,360,182,234,0,0,0,210.03720952290618,526.7550091911764,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
322,normal,0,data/images/normal/322.PNG,data/masks_liver/normal/322.PNG,data/masks_spleen/normal/322.PNG,612,750,108.35813071895424,88.60568621199423,0.0,255.0,130449,9603,140052,0,0.28420261437908495,0.02092156862745098,0.30512418300653593,189.56143013744835,209.4350723732167,20.360367510254218,25.022227477162144,0.9051083330233175,-19.873642235768358,421,473,153,141,0,0,0,267.6437688291976,613.4666250130167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
323,normal,0,data/images/normal/323.PNG,data/masks_liver/normal/323.PNG,data/masks_spleen/normal/323.PNG,658,697,84.15846899216355,87.74980114823404,0.0,255.0,107124,18655,125779,0,0.2335759420530018,0.040675844806007506,0.2742517868590093,188.2759138941787,204.2969177164299,21.005931275994286,22.18190962462305,0.9215798019720071,-16.021003822251203,431,490,188,178,0,0,0,258.707740562339,534.68978826052,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
324,normal,0,data/images/normal/324.PNG,data/masks_liver/normal/324.PNG,data/masks_spleen/normal/324.PNG,544,793,96.6678612491655,88.99573946072864,0.0,255.0,98557,23358,121915,0,0.22846274386173132,0.05414564943253468,0.282608393294266,170.8163702223079,185.7730541998459,21.963327664308725,23.535272801862632,0.9194894816072854,-14.956683977537978,380,404,193,252,0,0,0,261.1066996763294,583.8654850586523,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
325,normal,0,data/images/normal/325.PNG,data/masks_liver/normal/325.PNG,data/masks_spleen/normal/325.PNG,621,720,88.41879808552514,91.88424344040257,0.0,255.0,101915,14527,116442,0,0.22793657183753802,0.03249015924136697,0.260426731078905,193.28758278957955,192.82171129620707,17.934111157007674,32.298702509750974,1.0024160686461328,0.46587149337247524,375,450,155,157,0,0,0,275.47484668596377,561.9390101190886,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
326,normal,0,data/images/normal/326.PNG,data/masks_liver/normal/326.PNG,data/masks_spleen/normal/326.PNG,565,684,101.94582362987114,90.24856244916316,0.0,255.0,89720,14230,103950,0,0.232158567510221,0.0368214045438079,0.2689799720540289,190.49841729826124,191.31988756148982,16.974449005158178,30.333220694652223,0.9957062944714995,-0.8214702632285764,353,499,133,189,0,0,0,248.89119482835488,522.9485593815882,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
327,normal,0,data/images/normal/327.PNG,data/masks_liver/normal/327.PNG,data/masks_spleen/normal/327.PNG,739,940,76.29654939106901,86.80003540113333,0.0,255.0,112434,15583,128017,0,0.16185472029482048,0.022432556934327583,0.18428727722914806,178.67760641798745,188.84579349290894,18.195935554490212,32.70872234348937,0.9461561317675873,-10.16818707492149,343,504,124,230,0,0,0,329.63458562356584,637.4723095681192,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
328,normal,0,data/images/normal/328.PNG,data/masks_liver/normal/328.PNG,data/masks_spleen/normal/328.PNG,496,619,99.73622583250821,86.64807197864,0.0,255.0,73419,11754,85173,0,0.23913114284225337,0.03828365209234457,0.2774147949345979,179.68817336111906,184.70835460268844,14.518644412467063,15.67037046239244,0.97282103332473,-5.020181241569389,354,374,150,135,0,0,0,199.6143913700813,487.3095116556066,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
329,normal,0,data/images/normal/329.PNG,data/masks_liver/normal/329.PNG,data/masks_spleen/normal/329.PNG,594,749,120.90724332780408,85.22665749731915,0.0,255.0,128289,20836,149125,0,0.2883507976965921,0.04683236458937393,0.335183162285966,178.98040361995183,180.66730658475714,13.205841155278666,15.31812737773164,0.9906629263071631,-1.6869029648053129,433,480,152,238,0,0,0,249.0745426342087,587.0181416778653,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
33,normal,0,data/images/normal/33.PNG,data/masks_liver/normal/33.PNG,data/masks_spleen/normal/33.PNG,616,827,85.42480056219476,81.7318453654261,0.0,254.0,100316,24513,124829,0,0.19691735108905606,0.048118296455660424,0.24503564754471646,178.3571912755692,176.83979929017255,18.540221503848244,24.84353508953203,1.008580596578976,1.5173919853966424,404,435,202,228,0,0,0,248.7161868495554,611.7834618365765,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
330,normal,0,data/images/normal/330.PNG,data/masks_liver/normal/330.PNG,data/masks_spleen/normal/330.PNG,624,781,107.39152631406152,87.38520586898647,0.0,255.0,104009,26160,130169,0,0.21342008930037099,0.05367871565054664,0.26709880495091765,187.50074512782547,180.04308103975535,23.14167285835573,18.407166915935445,1.041421547573949,7.457664088070118,416,468,185,216,0,0,0,244.38635118114777,593.6287844036697,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
331,normal,0,data/images/normal/331.PNG,data/masks_liver/normal/331.PNG,data/masks_spleen/normal/331.PNG,591,690,79.60945584737242,72.64560089574279,0.0,254.0,83641,17754,101395,0,0.20510802128546557,0.04353711469138527,0.24864513597685084,160.12449635944094,154.02196688070293,17.85811343712323,19.49054795416762,1.0396211564019535,6.102529478738006,330,424,142,197,0,0,0,243.7929723460982,527.9155683226315,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
332,normal,0,data/images/normal/332.PNG,data/masks_liver/normal/332.PNG,data/masks_spleen/normal/332.PNG,584,706,115.67533179401606,88.60357617287674,0.0,255.0,113203,20805,134008,0,0.2745619736893166,0.05046033994334278,0.3250223136326594,176.93185692958667,193.29776496034606,17.160276186320516,17.57001491143406,0.9153331703061858,-16.365908030759385,417,420,195,224,0,0,0,229.98057471975125,560.1248257630377,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
333,normal,0,data/images/normal/333.PNG,data/masks_liver/normal/333.PNG,data/masks_spleen/normal/333.PNG,634,822,118.75084237107309,89.09790423410998,0.0,255.0,149668,18259,167927,0,0.28718905186242677,0.03503611258222233,0.3222251644446491,190.31870540128818,197.81477627471384,20.170737355991623,18.30402341862739,0.9621056021360046,-7.496070873425651,472,552,178,209,0,0,0,285.926223374402,641.4553370940358,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
334,normal,0,data/images/normal/334.PNG,data/masks_liver/normal/334.PNG,data/masks_spleen/normal/334.PNG,599,696,86.81415385796251,83.58780198295358,0.0,255.0,95700,15352,111052,0,0.2295492487479132,0.03682382514919502,0.2663730738971082,178.9566039707419,183.11229807191245,24.242250218925978,25.523944757830503,0.9773052103969351,-4.155694101170553,412,363,153,171,0,0,0,204.36468129571577,531.0767326732673,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
335,normal,0,data/images/normal/335.PNG,data/masks_liver/normal/335.PNG,data/masks_spleen/normal/335.PNG,529,682,109.17984744080847,84.70010160344411,0.0,255.0,114302,18160,132462,0,0.31682087045218943,0.0503356634828066,0.36715653393499603,178.7965739882067,198.4464757709251,15.877798243862015,20.846813813389275,0.9009813472002272,-19.649901782718416,367,565,165,185,0,0,0,270.91973018844817,542.0340859030837,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean,none
