image_id,class_name,label,image_path,liver_mask_path,spleen_mask_path
44,normal,0,data/images/normal/44.PNG,data/masks_liver/normal/44.PNG,data/masks_spleen/normal/44.PNG
46,normal,0,data/images/normal/46.PNG,data/masks_liver/normal/46.PNG,data/masks_spleen/normal/46.PNG
47,normal,0,data/images/normal/47.PNG,data/masks_liver/normal/47.PNG,data/masks_spleen/normal/47.PNG
49,normal,0,data/images/normal/49.PNG,data/masks_liver/normal/49.PNG,data/masks_spleen/normal/49.PNG
5,normal,0,data/images/normal/5.PNG,data/masks_liver/normal/5.PNG,data/masks_spleen/normal/5.PNG
5 (2),normal,0,data/images/normal/5 (2).PNG,data/masks_liver/normal/5 (2).PNG,data/masks_spleen/normal/5 (2).PNG
50,normal,0,data/images/normal/50.PNG,data/masks_liver/normal/50.PNG,data/masks_spleen/normal/50.PNG
51,normal,0,data/images/normal/51.PNG,data/masks_liver/normal/51.PNG,data/masks_spleen/normal/51.PNG
52,normal,0,data/images/normal/52.PNG,data/masks_liver/normal/52.PNG,data/masks_spleen/normal/52.PNG
53,normal,0,data/images/normal/53.PNG,data/masks_liver/normal/53.PNG,data/masks_spleen/normal/53.PNG
54,normal,0,data/images/normal/54.PNG,data/masks_liver/normal/54.PNG,data/masks_spleen/normal/54.PNG
55,normal,0,data/images/normal/55.PNG,data/masks_liver/normal/55.PNG,data/masks_spleen/normal/55.PNG
56,normal,0,data/images/normal/56.PNG,data/masks_liver/normal/56.PNG,data/masks_spleen/normal/56.PNG
57,normal,0,data/images/normal/57.PNG,data/masks_liver/normal/57.PNG,data/masks_spleen/normal/57.PNG
58,normal,0,data/images/normal/58.PNG,data/masks_liver/normal/58.PNG,data/masks_spleen/normal/58.PNG
59,normal,0,data/images/normal/59.PNG,data/masks_liver/normal/59.PNG,data/masks_spleen/normal/59.PNG
6,normal,0,data/images/normal/6.PNG,data/masks_liver/normal/6.PNG,data/masks_spleen/normal/6.PNG
6 (2),normal,0,data/images/normal/6 (2).PNG,data/masks_liver/normal/6 (2).PNG,data/masks_spleen/normal/6 (2).PNG
60,normal,0,data/images/normal/60.PNG,data/masks_liver/normal/60.PNG,data/masks_spleen/normal/60.PNG
61,normal,0,data/images/normal/61.PNG,data/masks_liver/normal/61.PNG,data/masks_spleen/normal/61.PNG
62,normal,0,data/images/normal/62.PNG,data/masks_liver/normal/62.PNG,data/masks_spleen/normal/62.PNG
63,normal,0,data/images/normal/63.PNG,data/masks_liver/normal/63.PNG,data/masks_spleen/normal/63.PNG
64,normal,0,data/images/normal/64.PNG,data/masks_liver/normal/64.PNG,data/masks_spleen/normal/64.PNG
65,normal,0,data/images/normal/65.PNG,data/masks_liver/normal/65.PNG,data/masks_spleen/normal/65.PNG
66,normal,0,data/images/normal/66.PNG,data/masks_liver/normal/66.PNG,data/masks_spleen/normal/66.PNG
67,normal,0,data/images/normal/67.PNG,data/masks_liver/normal/67.PNG,data/masks_spleen/normal/67.PNG
68,normal,0,data/images/normal/68.PNG,data/masks_liver/normal/68.PNG,data/masks_spleen/normal/68.PNG
69,normal,0,data/images/normal/69.PNG,data/masks_liver/normal/69.PNG,data/masks_spleen/normal/69.PNG
7,normal,0,data/images/normal/7.PNG,data/masks_liver/normal/7.PNG,data/masks_spleen/normal/7.PNG
70,normal,0,data/images/normal/70.PNG,data/masks_liver/normal/70.PNG,data/masks_spleen/normal/70.PNG
71,normal,0,data/images/normal/71.PNG,data/masks_liver/normal/71.PNG,data/masks_spleen/normal/71.PNG
72,normal,0,data/images/normal/72.PNG,data/masks_liver/normal/72.PNG,data/masks_spleen/normal/72.PNG
73,normal,0,data/images/normal/73.PNG,data/masks_liver/normal/73.PNG,data/masks_spleen/normal/73.PNG
75,normal,0,data/images/normal/75.PNG,data/masks_liver/normal/75.PNG,data/masks_spleen/normal/75.PNG
76,normal,0,data/images/normal/76.PNG,data/masks_liver/normal/76.PNG,data/masks_spleen/normal/76.PNG
77,normal,0,data/images/normal/77.PNG,data/masks_liver/normal/77.PNG,data/masks_spleen/normal/77.PNG
78,normal,0,data/images/normal/78.PNG,data/masks_liver/normal/78.PNG,data/masks_spleen/normal/78.PNG
79,normal,0,data/images/normal/79.PNG,data/masks_liver/normal/79.PNG,data/masks_spleen/normal/79.PNG
8,normal,0,data/images/normal/8.PNG,data/masks_liver/normal/8.PNG,data/masks_spleen/normal/8.PNG
80,normal,0,data/images/normal/80.PNG,data/masks_liver/normal/80.PNG,data/masks_spleen/normal/80.PNG
81,normal,0,data/images/normal/81.PNG,data/masks_liver/normal/81.PNG,data/masks_spleen/normal/81.PNG
82,normal,0,data/images/normal/82.PNG,data/masks_liver/normal/82.PNG,data/masks_spleen/normal/82.PNG
83,normal,0,data/images/normal/83.PNG,data/masks_liver/normal/83.PNG,data/masks_spleen/normal/83.PNG
84,normal,0,data/images/normal/84.PNG,data/masks_liver/normal/84.PNG,data/masks_spleen/normal/84.PNG
85,normal,0,data/images/normal/85.PNG,data/masks_liver/normal/85.PNG,data/masks_spleen/normal/85.PNG
86,normal,0,data/images/normal/86.PNG,data/masks_liver/normal/86.PNG,data/masks_spleen/normal/86.PNG
88,normal,0,data/images/normal/88.PNG,data/masks_liver/normal/88.PNG,data/masks_spleen/normal/88.PNG
89,normal,0,data/images/normal/89.PNG,data/masks_liver/normal/89.PNG,data/masks_spleen/normal/89.PNG
9,normal,0,data/images/normal/9.PNG,data/masks_liver/normal/9.PNG,data/masks_spleen/normal/9.PNG
90,normal,0,data/images/normal/90.PNG,data/masks_liver/normal/90.PNG,data/masks_spleen/normal/90.PNG
91,normal,0,data/images/normal/91.PNG,data/masks_liver/normal/91.PNG,data/masks_spleen/normal/91.PNG
92,normal,0,data/images/normal/92.PNG,data/masks_liver/normal/92.PNG,data/masks_spleen/normal/92.PNG
93,normal,0,data/images/normal/93.PNG,data/masks_liver/normal/93.PNG,data/masks_spleen/normal/93.PNG
94,normal,0,data/images/normal/94.PNG,data/masks_liver/normal/94.PNG,data/masks_spleen/normal/94.PNG
95,normal,0,data/images/normal/95.PNG,data/masks_liver/normal/95.PNG,data/masks_spleen/normal/95.PNG
97,normal,0,data/images/normal/97.PNG,data/masks_liver/normal/97.PNG,data/masks_spleen/normal/97.PNG
98,normal,0,data/images/normal/98.PNG,data/masks_liver/normal/98.PNG,data/masks_spleen/normal/98.PNG
99,normal,0,data/images/normal/99.PNG,data/masks_liver/normal/99.PNG,data/masks_spleen/normal/99.PNG
10,fatty_liver,1,data/images/fatty_liver/10.PNG,data/masks_liver/fatty_liver/10.PNG,data/masks_spleen/fatty_liver/10.PNG
1000,fatty_liver,1,data/images/fatty_liver/1000.PNG,data/masks_liver/fatty_liver/1000.PNG,data/masks_spleen/fatty_liver/1000.PNG
1002,fatty_liver,1,data/images/fatty_liver/1002.PNG,data/masks_liver/fatty_liver/1002.PNG,data/masks_spleen/fatty_liver/1002.PNG
1003,fatty_liver,1,data/images/fatty_liver/1003.PNG,data/masks_liver/fatty_liver/1003.PNG,data/masks_spleen/fatty_liver/1003.PNG
1004,fatty_liver,1,data/images/fatty_liver/1004.PNG,data/masks_liver/fatty_liver/1004.PNG,data/masks_spleen/fatty_liver/1004.PNG
1005,fatty_liver,1,data/images/fatty_liver/1005.PNG,data/masks_liver/fatty_liver/1005.PNG,data/masks_spleen/fatty_liver/1005.PNG
1006,fatty_liver,1,data/images/fatty_liver/1006.PNG,data/masks_liver/fatty_liver/1006.PNG,data/masks_spleen/fatty_liver/1006.PNG
1008,fatty_liver,1,data/images/fatty_liver/1008.PNG,data/masks_liver/fatty_liver/1008.PNG,data/masks_spleen/fatty_liver/1008.PNG
1009,fatty_liver,1,data/images/fatty_liver/1009.PNG,data/masks_liver/fatty_liver/1009.PNG,data/masks_spleen/fatty_liver/1009.PNG
1011,fatty_liver,1,data/images/fatty_liver/1011.PNG,data/masks_liver/fatty_liver/1011.PNG,data/masks_spleen/fatty_liver/1011.PNG
1012,fatty_liver,1,data/images/fatty_liver/1012.PNG,data/masks_liver/fatty_liver/1012.PNG,data/masks_spleen/fatty_liver/1012.PNG
1014,fatty_liver,1,data/images/fatty_liver/1014.PNG,data/masks_liver/fatty_liver/1014.PNG,data/masks_spleen/fatty_liver/1014.PNG
1015,fatty_liver,1,data/images/fatty_liver/1015.PNG,data/masks_liver/fatty_liver/1015.PNG,data/masks_spleen/fatty_liver/1015.PNG
1017,fatty_liver,1,data/images/fatty_liver/1017.PNG,data/masks_liver/fatty_liver/1017.PNG,data/masks_spleen/fatty_liver/1017.PNG
1019,fatty_liver,1,data/images/fatty_liver/1019.PNG,data/masks_liver/fatty_liver/1019.PNG,data/masks_spleen/fatty_liver/1019.PNG
1020,fatty_liver,1,data/images/fatty_liver/1020.PNG,data/masks_liver/fatty_liver/1020.PNG,data/masks_spleen/fatty_liver/1020.PNG
1021,fatty_liver,1,data/images/fatty_liver/1021.PNG,data/masks_liver/fatty_liver/1021.PNG,data/masks_spleen/fatty_liver/1021.PNG
1022,fatty_liver,1,data/images/fatty_liver/1022.PNG,data/masks_liver/fatty_liver/1022.PNG,data/masks_spleen/fatty_liver/1022.PNG
1025,fatty_liver,1,data/images/fatty_liver/1025.PNG,data/masks_liver/fatty_liver/1025.PNG,data/masks_spleen/fatty_liver/1025.PNG
1026,fatty_liver,1,data/images/fatty_liver/1026.PNG,data/masks_liver/fatty_liver/1026.PNG,data/masks_spleen/fatty_liver/1026.PNG
1027,fatty_liver,1,data/images/fatty_liver/1027.PNG,data/masks_liver/fatty_liver/1027.PNG,data/masks_spleen/fatty_liver/1027.PNG
1028,fatty_liver,1,data/images/fatty_liver/1028.PNG,data/masks_liver/fatty_liver/1028.PNG,data/masks_spleen/fatty_liver/1028.PNG
1029,fatty_liver,1,data/images/fatty_liver/1029.PNG,data/masks_liver/fatty_liver/1029.PNG,data/masks_spleen/fatty_liver/1029.PNG
103,fatty_liver,1,data/images/fatty_liver/103.PNG,data/masks_liver/fatty_liver/103.PNG,data/masks_spleen/fatty_liver/103.PNG
103 (2),fatty_liver,1,data/images/fatty_liver/103 (2).PNG,data/masks_liver/fatty_liver/103 (2).PNG,data/masks_spleen/fatty_liver/103 (2).PNG
1030,fatty_liver,1,data/images/fatty_liver/1030.PNG,data/masks_liver/fatty_liver/1030.PNG,data/masks_spleen/fatty_liver/1030.PNG
1033,fatty_liver,1,data/images/fatty_liver/1033.PNG,data/masks_liver/fatty_liver/1033.PNG,data/masks_spleen/fatty_liver/1033.PNG
1034,fatty_liver,1,data/images/fatty_liver/1034.PNG,data/masks_liver/fatty_liver/1034.PNG,data/masks_spleen/fatty_liver/1034.PNG
1035,fatty_liver,1,data/images/fatty_liver/1035.PNG,data/masks_liver/fatty_liver/1035.PNG,data/masks_spleen/fatty_liver/1035.PNG
1036,fatty_liver,1,data/images/fatty_liver/1036.PNG,data/masks_liver/fatty_liver/1036.PNG,data/masks_spleen/fatty_liver/1036.PNG
1037,fatty_liver,1,data/images/fatty_liver/1037.PNG,data/masks_liver/fatty_liver/1037.PNG,data/masks_spleen/fatty_liver/1037.PNG
1039,fatty_liver,1,data/images/fatty_liver/1039.PNG,data/masks_liver/fatty_liver/1039.PNG,data/masks_spleen/fatty_liver/1039.PNG
1040,fatty_liver,1,data/images/fatty_liver/1040.PNG,data/masks_liver/fatty_liver/1040.PNG,data/masks_spleen/fatty_liver/1040.PNG
1041,fatty_liver,1,data/images/fatty_liver/1041.PNG,data/masks_liver/fatty_liver/1041.PNG,data/masks_spleen/fatty_liver/1041.PNG
1042,fatty_liver,1,data/images/fatty_liver/1042.PNG,data/masks_liver/fatty_liver/1042.PNG,data/masks_spleen/fatty_liver/1042.PNG
1043,fatty_liver,1,data/images/fatty_liver/1043.PNG,data/masks_liver/fatty_liver/1043.PNG,data/masks_spleen/fatty_liver/1043.PNG
1044,fatty_liver,1,data/images/fatty_liver/1044.PNG,data/masks_liver/fatty_liver/1044.PNG,data/masks_spleen/fatty_liver/1044.PNG
1045,fatty_liver,1,data/images/fatty_liver/1045.PNG,data/masks_liver/fatty_liver/1045.PNG,data/masks_spleen/fatty_liver/1045.PNG
1046,fatty_liver,1,data/images/fatty_liver/1046.PNG,data/masks_liver/fatty_liver/1046.PNG,data/masks_spleen/fatty_liver/1046.PNG
1047,fatty_liver,1,data/images/fatty_liver/1047.PNG,data/masks_liver/fatty_liver/1047.PNG,data/masks_spleen/fatty_liver/1047.PNG
1048,fatty_liver,1,data/images/fatty_liver/1048.PNG,data/masks_liver/fatty_liver/1048.PNG,data/masks_spleen/fatty_liver/1048.PNG
1049,fatty_liver,1,data/images/fatty_liver/1049.PNG,data/masks_liver/fatty_liver/1049.PNG,data/masks_spleen/fatty_liver/1049.PNG
105,fatty_liver,1,data/images/fatty_liver/105.PNG,data/masks_liver/fatty_liver/105.PNG,data/masks_spleen/fatty_liver/105.PNG
1051,fatty_liver,1,data/images/fatty_liver/1051.PNG,data/masks_liver/fatty_liver/1051.PNG,data/masks_spleen/fatty_liver/1051.PNG
1052,fatty_liver,1,data/images/fatty_liver/1052.PNG,data/masks_liver/fatty_liver/1052.PNG,data/masks_spleen/fatty_liver/1052.PNG
1053,fatty_liver,1,data/images/fatty_liver/1053.PNG,data/masks_liver/fatty_liver/1053.PNG,data/masks_spleen/fatty_liver/1053.PNG
1054,fatty_liver,1,data/images/fatty_liver/1054.PNG,data/masks_liver/fatty_liver/1054.PNG,data/masks_spleen/fatty_liver/1054.PNG
1055,fatty_liver,1,data/images/fatty_liver/1055.PNG,data/masks_liver/fatty_liver/1055.PNG,data/masks_spleen/fatty_liver/1055.PNG
1056,fatty_liver,1,data/images/fatty_liver/1056.PNG,data/masks_liver/fatty_liver/1056.PNG,data/masks_spleen/fatty_liver/1056.PNG
1057,fatty_liver,1,data/images/fatty_liver/1057.PNG,data/masks_liver/fatty_liver/1057.PNG,data/masks_spleen/fatty_liver/1057.PNG
1059,fatty_liver,1,data/images/fatty_liver/1059.PNG,data/masks_liver/fatty_liver/1059.PNG,data/masks_spleen/fatty_liver/1059.PNG
106,fatty_liver,1,data/images/fatty_liver/106.PNG,data/masks_liver/fatty_liver/106.PNG,data/masks_spleen/fatty_liver/106.PNG
1060,fatty_liver,1,data/images/fatty_liver/1060.PNG,data/masks_liver/fatty_liver/1060.PNG,data/masks_spleen/fatty_liver/1060.PNG
1061,fatty_liver,1,data/images/fatty_liver/1061.PNG,data/masks_liver/fatty_liver/1061.PNG,data/masks_spleen/fatty_liver/1061.PNG
1062,fatty_liver,1,data/images/fatty_liver/1062.PNG,data/masks_liver/fatty_liver/1062.PNG,data/masks_spleen/fatty_liver/1062.PNG
1063,fatty_liver,1,data/images/fatty_liver/1063.PNG,data/masks_liver/fatty_liver/1063.PNG,data/masks_spleen/fatty_liver/1063.PNG
1064,fatty_liver,1,data/images/fatty_liver/1064.PNG,data/masks_liver/fatty_liver/1064.PNG,data/masks_spleen/fatty_liver/1064.PNG
1065,fatty_liver,1,data/images/fatty_liver/1065.PNG,data/masks_liver/fatty_liver/1065.PNG,data/masks_spleen/fatty_liver/1065.PNG
1066,fatty_liver,1,data/images/fatty_liver/1066.PNG,data/masks_liver/fatty_liver/1066.PNG,data/masks_spleen/fatty_liver/1066.PNG
1069,fatty_liver,1,data/images/fatty_liver/1069.PNG,data/masks_liver/fatty_liver/1069.PNG,data/masks_spleen/fatty_liver/1069.PNG
107,fatty_liver,1,data/images/fatty_liver/107.PNG,data/masks_liver/fatty_liver/107.PNG,data/masks_spleen/fatty_liver/107.PNG
1070,fatty_liver,1,data/images/fatty_liver/1070.PNG,data/masks_liver/fatty_liver/1070.PNG,data/masks_spleen/fatty_liver/1070.PNG
1072,fatty_liver,1,data/images/fatty_liver/1072.PNG,data/masks_liver/fatty_liver/1072.PNG,data/masks_spleen/fatty_liver/1072.PNG
1073,fatty_liver,1,data/images/fatty_liver/1073.PNG,data/masks_liver/fatty_liver/1073.PNG,data/masks_spleen/fatty_liver/1073.PNG
1075,fatty_liver,1,data/images/fatty_liver/1075.PNG,data/masks_liver/fatty_liver/1075.PNG,data/masks_spleen/fatty_liver/1075.PNG
1076,fatty_liver,1,data/images/fatty_liver/1076.PNG,data/masks_liver/fatty_liver/1076.PNG,data/masks_spleen/fatty_liver/1076.PNG
1079,fatty_liver,1,data/images/fatty_liver/1079.PNG,data/masks_liver/fatty_liver/1079.PNG,data/masks_spleen/fatty_liver/1079.PNG
1080,fatty_liver,1,data/images/fatty_liver/1080.PNG,data/masks_liver/fatty_liver/1080.PNG,data/masks_spleen/fatty_liver/1080.PNG
1081,fatty_liver,1,data/images/fatty_liver/1081.PNG,data/masks_liver/fatty_liver/1081.PNG,data/masks_spleen/fatty_liver/1081.PNG
1082,fatty_liver,1,data/images/fatty_liver/1082.PNG,data/masks_liver/fatty_liver/1082.PNG,data/masks_spleen/fatty_liver/1082.PNG
1083,fatty_liver,1,data/images/fatty_liver/1083.PNG,data/masks_liver/fatty_liver/1083.PNG,data/masks_spleen/fatty_liver/1083.PNG
1084,fatty_liver,1,data/images/fatty_liver/1084.PNG,data/masks_liver/fatty_liver/1084.PNG,data/masks_spleen/fatty_liver/1084.PNG
1085,fatty_liver,1,data/images/fatty_liver/1085.PNG,data/masks_liver/fatty_liver/1085.PNG,data/masks_spleen/fatty_liver/1085.PNG
1086,fatty_liver,1,data/images/fatty_liver/1086.PNG,data/masks_liver/fatty_liver/1086.PNG,data/masks_spleen/fatty_liver/1086.PNG
1087,fatty_liver,1,data/images/fatty_liver/1087.PNG,data/masks_liver/fatty_liver/1087.PNG,data/masks_spleen/fatty_liver/1087.PNG
1088,fatty_liver,1,data/images/fatty_liver/1088.PNG,data/masks_liver/fatty_liver/1088.PNG,data/masks_spleen/fatty_liver/1088.PNG
1089,fatty_liver,1,data/images/fatty_liver/1089.PNG,data/masks_liver/fatty_liver/1089.PNG,data/masks_spleen/fatty_liver/1089.PNG
1090,fatty_liver,1,data/images/fatty_liver/1090.PNG,data/masks_liver/fatty_liver/1090.PNG,data/masks_spleen/fatty_liver/1090.PNG
1092,fatty_liver,1,data/images/fatty_liver/1092.PNG,data/masks_liver/fatty_liver/1092.PNG,data/masks_spleen/fatty_liver/1092.PNG
1093,fatty_liver,1,data/images/fatty_liver/1093.PNG,data/masks_liver/fatty_liver/1093.PNG,data/masks_spleen/fatty_liver/1093.PNG
1094,fatty_liver,1,data/images/fatty_liver/1094.PNG,data/masks_liver/fatty_liver/1094.PNG,data/masks_spleen/fatty_liver/1094.PNG
1095,fatty_liver,1,data/images/fatty_liver/1095.PNG,data/masks_liver/fatty_liver/1095.PNG,data/masks_spleen/fatty_liver/1095.PNG
1096,fatty_liver,1,data/images/fatty_liver/1096.PNG,data/masks_liver/fatty_liver/1096.PNG,data/masks_spleen/fatty_liver/1096.PNG
1098,fatty_liver,1,data/images/fatty_liver/1098.PNG,data/masks_liver/fatty_liver/1098.PNG,data/masks_spleen/fatty_liver/1098.PNG
1099,fatty_liver,1,data/images/fatty_liver/1099.PNG,data/masks_liver/fatty_liver/1099.PNG,data/masks_spleen/fatty_liver/1099.PNG
1100,fatty_liver,1,data/images/fatty_liver/1100.PNG,data/masks_liver/fatty_liver/1100.PNG,data/masks_spleen/fatty_liver/1100.PNG
1101,fatty_liver,1,data/images/fatty_liver/1101.PNG,data/masks_liver/fatty_liver/1101.PNG,data/masks_spleen/fatty_liver/1101.PNG
1102,fatty_liver,1,data/images/fatty_liver/1102.PNG,data/masks_liver/fatty_liver/1102.PNG,data/masks_spleen/fatty_liver/1102.PNG
1103,fatty_liver,1,data/images/fatty_liver/1103.PNG,data/masks_liver/fatty_liver/1103.PNG,data/masks_spleen/fatty_liver/1103.PNG
1104,fatty_liver,1,data/images/fatty_liver/1104.PNG,data/masks_liver/fatty_liver/1104.PNG,data/masks_spleen/fatty_liver/1104.PNG
1106,fatty_liver,1,data/images/fatty_liver/1106.PNG,data/masks_liver/fatty_liver/1106.PNG,data/masks_spleen/fatty_liver/1106.PNG
1108,fatty_liver,1,data/images/fatty_liver/1108.PNG,data/masks_liver/fatty_liver/1108.PNG,data/masks_spleen/fatty_liver/1108.PNG
1109,fatty_liver,1,data/images/fatty_liver/1109.PNG,data/masks_liver/fatty_liver/1109.PNG,data/masks_spleen/fatty_liver/1109.PNG
111,fatty_liver,1,data/images/fatty_liver/111.PNG,data/masks_liver/fatty_liver/111.PNG,data/masks_spleen/fatty_liver/111.PNG
1110,fatty_liver,1,data/images/fatty_liver/1110.PNG,data/masks_liver/fatty_liver/1110.PNG,data/masks_spleen/fatty_liver/1110.PNG
1111,fatty_liver,1,data/images/fatty_liver/1111.PNG,data/masks_liver/fatty_liver/1111.PNG,data/masks_spleen/fatty_liver/1111.PNG
1113,fatty_liver,1,data/images/fatty_liver/1113.PNG,data/masks_liver/fatty_liver/1113.PNG,data/masks_spleen/fatty_liver/1113.PNG
1114,fatty_liver,1,data/images/fatty_liver/1114.PNG,data/masks_liver/fatty_liver/1114.PNG,data/masks_spleen/fatty_liver/1114.PNG
1116,fatty_liver,1,data/images/fatty_liver/1116.PNG,data/masks_liver/fatty_liver/1116.PNG,data/masks_spleen/fatty_liver/1116.PNG
1117,fatty_liver,1,data/images/fatty_liver/1117.PNG,data/masks_liver/fatty_liver/1117.PNG,data/masks_spleen/fatty_liver/1117.PNG
1118,fatty_liver,1,data/images/fatty_liver/1118.PNG,data/masks_liver/fatty_liver/1118.PNG,data/masks_spleen/fatty_liver/1118.PNG
1119,fatty_liver,1,data/images/fatty_liver/1119.PNG,data/masks_liver/fatty_liver/1119.PNG,data/masks_spleen/fatty_liver/1119.PNG
1120,fatty_liver,1,data/images/fatty_liver/1120.PNG,data/masks_liver/fatty_liver/1120.PNG,data/masks_spleen/fatty_liver/1120.PNG
1122,fatty_liver,1,data/images/fatty_liver/1122.PNG,data/masks_liver/fatty_liver/1122.PNG,data/masks_spleen/fatty_liver/1122.PNG
1124,fatty_liver,1,data/images/fatty_liver/1124.PNG,data/masks_liver/fatty_liver/1124.PNG,data/masks_spleen/fatty_liver/1124.PNG
1125,fatty_liver,1,data/images/fatty_liver/1125.PNG,data/masks_liver/fatty_liver/1125.PNG,data/masks_spleen/fatty_liver/1125.PNG
1126,fatty_liver,1,data/images/fatty_liver/1126.PNG,data/masks_liver/fatty_liver/1126.PNG,data/masks_spleen/fatty_liver/1126.PNG
1127,fatty_liver,1,data/images/fatty_liver/1127.PNG,data/masks_liver/fatty_liver/1127.PNG,data/masks_spleen/fatty_liver/1127.PNG
1129,fatty_liver,1,data/images/fatty_liver/1129.PNG,data/masks_liver/fatty_liver/1129.PNG,data/masks_spleen/fatty_liver/1129.PNG
1130,fatty_liver,1,data/images/fatty_liver/1130.PNG,data/masks_liver/fatty_liver/1130.PNG,data/masks_spleen/fatty_liver/1130.PNG
1131,fatty_liver,1,data/images/fatty_liver/1131.PNG,data/masks_liver/fatty_liver/1131.PNG,data/masks_spleen/fatty_liver/1131.PNG
1133,fatty_liver,1,data/images/fatty_liver/1133.PNG,data/masks_liver/fatty_liver/1133.PNG,data/masks_spleen/fatty_liver/1133.PNG
1134,fatty_liver,1,data/images/fatty_liver/1134.PNG,data/masks_liver/fatty_liver/1134.PNG,data/masks_spleen/fatty_liver/1134.PNG
1135,fatty_liver,1,data/images/fatty_liver/1135.PNG,data/masks_liver/fatty_liver/1135.PNG,data/masks_spleen/fatty_liver/1135.PNG
1137,fatty_liver,1,data/images/fatty_liver/1137.PNG,data/masks_liver/fatty_liver/1137.PNG,data/masks_spleen/fatty_liver/1137.PNG
1138,fatty_liver,1,data/images/fatty_liver/1138.PNG,data/masks_liver/fatty_liver/1138.PNG,data/masks_spleen/fatty_liver/1138.PNG
1139,fatty_liver,1,data/images/fatty_liver/1139.PNG,data/masks_liver/fatty_liver/1139.PNG,data/masks_spleen/fatty_liver/1139.PNG
1141,fatty_liver,1,data/images/fatty_liver/1141.PNG,data/masks_liver/fatty_liver/1141.PNG,data/masks_spleen/fatty_liver/1141.PNG
1142,fatty_liver,1,data/images/fatty_liver/1142.PNG,data/masks_liver/fatty_liver/1142.PNG,data/masks_spleen/fatty_liver/1142.PNG
1144,fatty_liver,1,data/images/fatty_liver/1144.PNG,data/masks_liver/fatty_liver/1144.PNG,data/masks_spleen/fatty_liver/1144.PNG
1145,fatty_liver,1,data/images/fatty_liver/1145.PNG,data/masks_liver/fatty_liver/1145.PNG,data/masks_spleen/fatty_liver/1145.PNG
1147,fatty_liver,1,data/images/fatty_liver/1147.PNG,data/masks_liver/fatty_liver/1147.PNG,data/masks_spleen/fatty_liver/1147.PNG
1148,fatty_liver,1,data/images/fatty_liver/1148.PNG,data/masks_liver/fatty_liver/1148.PNG,data/masks_spleen/fatty_liver/1148.PNG
1149,fatty_liver,1,data/images/fatty_liver/1149.PNG,data/masks_liver/fatty_liver/1149.PNG,data/masks_spleen/fatty_liver/1149.PNG
1150,fatty_liver,1,data/images/fatty_liver/1150.PNG,data/masks_liver/fatty_liver/1150.PNG,data/masks_spleen/fatty_liver/1150.PNG
1152,fatty_liver,1,data/images/fatty_liver/1152.PNG,data/masks_liver/fatty_liver/1152.PNG,data/masks_spleen/fatty_liver/1152.PNG
1154,fatty_liver,1,data/images/fatty_liver/1154.PNG,data/masks_liver/fatty_liver/1154.PNG,data/masks_spleen/fatty_liver/1154.PNG
1156,fatty_liver,1,data/images/fatty_liver/1156.PNG,data/masks_liver/fatty_liver/1156.PNG,data/masks_spleen/fatty_liver/1156.PNG
1158,fatty_liver,1,data/images/fatty_liver/1158.PNG,data/masks_liver/fatty_liver/1158.PNG,data/masks_spleen/fatty_liver/1158.PNG
1160,fatty_liver,1,data/images/fatty_liver/1160.PNG,data/masks_liver/fatty_liver/1160.PNG,data/masks_spleen/fatty_liver/1160.PNG
1162,fatty_liver,1,data/images/fatty_liver/1162.PNG,data/masks_liver/fatty_liver/1162.PNG,data/masks_spleen/fatty_liver/1162.PNG
1163,fatty_liver,1,data/images/fatty_liver/1163.PNG,data/masks_liver/fatty_liver/1163.PNG,data/masks_spleen/fatty_liver/1163.PNG
1164,fatty_liver,1,data/images/fatty_liver/1164.PNG,data/masks_liver/fatty_liver/1164.PNG,data/masks_spleen/fatty_liver/1164.PNG
1165,fatty_liver,1,data/images/fatty_liver/1165.PNG,data/masks_liver/fatty_liver/1165.PNG,data/masks_spleen/fatty_liver/1165.PNG
1166,fatty_liver,1,data/images/fatty_liver/1166.PNG,data/masks_liver/fatty_liver/1166.PNG,data/masks_spleen/fatty_liver/1166.PNG
1168,fatty_liver,1,data/images/fatty_liver/1168.PNG,data/masks_liver/fatty_liver/1168.PNG,data/masks_spleen/fatty_liver/1168.PNG
1169,fatty_liver,1,data/images/fatty_liver/1169.PNG,data/masks_liver/fatty_liver/1169.PNG,data/masks_spleen/fatty_liver/1169.PNG
117,fatty_liver,1,data/images/fatty_liver/117.PNG,data/masks_liver/fatty_liver/117.PNG,data/masks_spleen/fatty_liver/117.PNG
117 (2),fatty_liver,1,data/images/fatty_liver/117 (2).PNG,data/masks_liver/fatty_liver/117 (2).PNG,data/masks_spleen/fatty_liver/117 (2).PNG
1170,fatty_liver,1,data/images/fatty_liver/1170.PNG,data/masks_liver/fatty_liver/1170.PNG,data/masks_spleen/fatty_liver/1170.PNG
1171,fatty_liver,1,data/images/fatty_liver/1171.PNG,data/masks_liver/fatty_liver/1171.PNG,data/masks_spleen/fatty_liver/1171.PNG
1175,fatty_liver,1,data/images/fatty_liver/1175.PNG,data/masks_liver/fatty_liver/1175.PNG,data/masks_spleen/fatty_liver/1175.PNG
1176,fatty_liver,1,data/images/fatty_liver/1176.PNG,data/masks_liver/fatty_liver/1176.PNG,data/masks_spleen/fatty_liver/1176.PNG
